obs,action,reward,next_obs,done
"[[0.024176407605409622, 1.3712512254714966, 0.6246474981307983, -0.4499656856060028, -0.028827939182519913, -0.17461928725242615, 0.0, 0.0]]",0,-1.4039138555526733,"[0.030334854498505592, 1.3605314493179321, 0.6246744394302368, -0.4766331911087036, -0.03755554184317589, -0.1745685487985611, 0.0, 0.0]",False
"[[0.030334854498505592, 1.3605314493179321, 0.6246744394302368, -0.4766331911087036, -0.03755554184317589, -0.1745685487985611, 0.0, 0.0]]",1,-0.460000216960907,"[0.03641767427325249, 1.349226474761963, 0.61516273021698, -0.5026267170906067, -0.04436147212982178, -0.1361314356327057, 0.0, 0.0]",False
"[[0.03641767427325249, 1.349226474761963, 0.61516273021698, -0.5026267170906067, -0.04436147212982178, -0.1361314356327057, 0.0, 0.0]]",1,-0.35113289952278137,"[0.042424581944942474, 1.3373172283172607, 0.6056287884712219, -0.5294635891914368, -0.04925641417503357, -0.09790767729282379, 0.0, 0.0]",False
"[[0.042424581944942474, 1.3373172283172607, 0.6056287884712219, -0.5294635891914368, -0.04925641417503357, -0.09790767729282379, 0.0, 0.0]]",3,-2.124124526977539,"[0.04851589351892471, 1.3247904777526855, 0.6162394285202026, -0.556990921497345, -0.05628909170627594, -0.14066673815250397, 0.0, 0.0]",False
"[[0.04851589351892471, 1.3247904777526855, 0.6162394285202026, -0.556990921497345, -0.05628909170627594, -0.14066673815250397, 0.0, 0.0]]",2,-1.2108415365219116,"[0.054804135113954544, 1.3122245073318481, 0.635078489780426, -0.558736264705658, -0.06248525157570839, -0.12393428385257721, 0.0, 0.0]",False
"[[0.054804135113954544, 1.3122245073318481, 0.635078489780426, -0.558736264705658, -0.06248525157570839, -0.12393428385257721, 0.0, 0.0]]",1,-0.4139927923679352,"[0.06103019788861275, 1.2990589141845703, 0.6272823214530945, -0.5853368639945984, -0.06711655110120773, -0.09263459593057632, 0.0, 0.0]",False
"[[0.06103019788861275, 1.2990589141845703, 0.6272823214530945, -0.5853368639945984, -0.06711655110120773, -0.09263459593057632, 0.0, 0.0]]",1,0.15673916041851044,"[0.06715917587280273, 1.2853024005889893, 0.6151131987571716, -0.6115012764930725, -0.06929802894592285, -0.043633706867694855, 0.0, 0.0]",False
"[[0.06715917587280273, 1.2853024005889893, 0.6151131987571716, -0.6115012764930725, -0.06929802894592285, -0.043633706867694855, 0.0, 0.0]]",2,2.3131189346313477,"[0.07316436618566513, 1.271791696548462, 0.6034829616546631, -0.600615918636322, -0.07225044816732407, -0.05905380845069885, 0.0, 0.0]",False
"[[0.07316436618566513, 1.271791696548462, 0.6034829616546631, -0.600615918636322, -0.07225044816732407, -0.05905380845069885, 0.0, 0.0]]",2,0.9648779630661011,"[0.0792761817574501, 1.2586013078689575, 0.6138745546340942, -0.5863685607910156, -0.07490658760070801, -0.05312790721654892, 0.0, 0.0]",False
"[[0.0792761817574501, 1.2586013078689575, 0.6138745546340942, -0.5863685607910156, -0.07490658760070801, -0.05312790721654892, 0.0, 0.0]]",2,0.7491902112960815,"[0.08543853461742401, 1.245544195175171, 0.6188451051712036, -0.5804490447044373, -0.07749847322702408, -0.05184224247932434, 0.0, 0.0]",False
"[[0.08543853461742401, 1.245544195175171, 0.6188451051712036, -0.5804490447044373, -0.07749847322702408, -0.05184224247932434, 0.0, 0.0]]",3,-1.798608422279358,"[0.09168291091918945, 1.2318776845932007, 0.6291385889053345, -0.6076503396034241, -0.08216069638729095, -0.09325332194566727, 0.0, 0.0]",False
"[[0.09168291091918945, 1.2318776845932007, 0.6291385889053345, -0.6076503396034241, -0.08216069638729095, -0.09325332194566727, 0.0, 0.0]]",0,-0.9661933183670044,"[0.09792747348546982, 1.2176114320755005, 0.6291531920433044, -0.6343182921409607, -0.08682134747505188, -0.093221515417099, 0.0, 0.0]",False
"[[0.09792747348546982, 1.2176114320755005, 0.6291531920433044, -0.6343182921409607, -0.08682134747505188, -0.093221515417099, 0.0, 0.0]]",3,-1.8673032522201538,"[0.10424499213695526, 1.2027266025543213, 0.6383217573165894, -0.6619424819946289, -0.09334103018045425, -0.1304054707288742, 0.0, 0.0]",False
"[[0.10424499213695526, 1.2027266025543213, 0.6383217573165894, -0.6619424819946289, -0.09334103018045425, -0.1304054707288742, 0.0, 0.0]]",3,-2.1018898487091064,"[0.11064328998327255, 1.1872234344482422, 0.648463785648346, -0.6895875930786133, -0.10191317647695541, -0.17145857214927673, 0.0, 0.0]",False
"[[0.11064328998327255, 1.1872234344482422, 0.648463785648346, -0.6895875930786133, -0.10191317647695541, -0.17145857214927673, 0.0, 0.0]]",3,-2.140465497970581,"[0.11711005866527557, 1.1710989475250244, 0.6570495963096619, -0.7173805236816406, -0.11223311722278595, -0.20641736686229706, 0.0, 0.0]",False
"[[0.11711005866527557, 1.1710989475250244, 0.6570495963096619, -0.7173805236816406, -0.11223311722278595, -0.20641736686229706, 0.0, 0.0]]",3,-2.3502495288848877,"[0.12365780025720596, 1.154371976852417, 0.6671746373176575, -0.7444018125534058, -0.12457599490880966, -0.24687957763671875, 0.0, 0.0]",False
"[[0.12365780025720596, 1.154371976852417, 0.6671746373176575, -0.7444018125534058, -0.12457599490880966, -0.24687957763671875, 0.0, 0.0]]",3,-2.4442880153656006,"[0.13027629256248474, 1.1370304822921753, 0.6760300397872925, -0.7719780206680298, -0.1387120634317398, -0.2827470600605011, 0.0, 0.0]",False
"[[0.13027629256248474, 1.1370304822921753, 0.6760300397872925, -0.7719780206680298, -0.1387120634317398, -0.2827470600605011, 0.0, 0.0]]",3,-2.821361541748047,"[0.136982724070549, 1.1190613508224487, 0.6870593428611755, -0.8002316355705261, -0.15510877966880798, -0.3279637396335602, 0.0, 0.0]",False
"[[0.136982724070549, 1.1190613508224487, 0.6870593428611755, -0.8002316355705261, -0.15510877966880798, -0.3279637396335602, 0.0, 0.0]]",3,-2.726128339767456,"[0.14375591278076172, 1.1004787683486938, 0.6953829526901245, -0.8278751969337463, -0.17319662868976593, -0.3617898225784302, 0.0, 0.0]",False
"[[0.14375591278076172, 1.1004787683486938, 0.6953829526901245, -0.8278751969337463, -0.17319662868976593, -0.3617898225784302, 0.0, 0.0]]",3,-3.182431936264038,"[0.15062256157398224, 1.0812722444534302, 0.7070322632789612, -0.856127142906189, -0.19367246329784393, -0.4095537066459656, 0.0, 0.0]",False
"[[0.15062256157398224, 1.0812722444534302, 0.7070322632789612, -0.856127142906189, -0.19367246329784393, -0.4095537066459656, 0.0, 0.0]]",3,-3.1628646850585938,"[0.15756425261497498, 1.0614482164382935, 0.7163562774658203, -0.8841238617897034, -0.21606086194515228, -0.4478084444999695, 0.0, 0.0]",False
"[[0.15756425261497498, 1.0614482164382935, 0.7163562774658203, -0.8841238617897034, -0.21606086194515228, -0.4478084444999695, 0.0, 0.0]]",3,-3.3368818759918213,"[0.16457709670066833, 1.0409917831420898, 0.7252269983291626, -0.9128608107566833, -0.2403218001127243, -0.4852183759212494, 0.0, 0.0]",False
"[[0.16457709670066833, 1.0409917831420898, 0.7252269983291626, -0.9128608107566833, -0.2403218001127243, -0.4852183759212494, 0.0, 0.0]]",3,-3.388139486312866,"[0.1716565191745758, 1.01991605758667, 0.7334384918212891, -0.941070020198822, -0.2663167119026184, -0.5198983550071716, 0.0, 0.0]",False
"[[0.1716565191745758, 1.01991605758667, 0.7334384918212891, -0.941070020198822, -0.2663167119026184, -0.5198983550071716, 0.0, 0.0]]",3,-3.453659772872925,"[0.17880114912986755, 0.9982348084449768, 0.7413685321807861, -0.9687453508377075, -0.2939412593841553, -0.5524910688400269, 0.0, 0.0]",False
"[[0.17880114912986755, 0.9982348084449768, 0.7413685321807861, -0.9687453508377075, -0.2939412593841553, -0.5524910688400269, 0.0, 0.0]]",3,-3.6391074657440186,"[0.1860145628452301, 0.9759430289268494, 0.7496966123580933, -0.9967416524887085, -0.32330432534217834, -0.5872617959976196, 0.0, 0.0]",False
"[[0.1860145628452301, 0.9759430289268494, 0.7496966123580933, -0.9967416524887085, -0.32330432534217834, -0.5872617959976196, 0.0, 0.0]]",3,-3.938210964202881,"[0.19330120086669922, 0.9530160427093506, 0.7586567401885986, -1.0259878635406494, -0.3546750247478485, -0.6274138689041138, 0.0, 0.0]",False
"[[0.19330120086669922, 0.9530160427093506, 0.7586567401885986, -1.0259878635406494, -0.3546750247478485, -0.6274138689041138, 0.0, 0.0]]",3,-3.954622507095337,"[0.20065192878246307, 0.9294659495353699, 0.7663112282752991, -1.054738163948059, -0.38775211572647095, -0.6615418195724487, 0.0, 0.0]",False
"[[0.20065192878246307, 0.9294659495353699, 0.7663112282752991, -1.054738163948059, -0.38775211572647095, -0.6615418195724487, 0.0, 0.0]]",3,-4.086355686187744,"[0.20807047188282013, 0.9053019285202026, 0.7742793560028076, -1.0831806659698486, -0.4225544035434723, -0.696045994758606, 0.0, 0.0]",False
"[[0.20807047188282013, 0.9053019285202026, 0.7742793560028076, -1.0831806659698486, -0.4225544035434723, -0.696045994758606, 0.0, 0.0]]",3,-4.167998313903809,"[0.21555033326148987, 0.8805229067802429, 0.7813438177108765, -1.1117383241653442, -0.45893335342407227, -0.7275798916816711, 0.0, 0.0]",False
"[[0.21555033326148987, 0.8805229067802429, 0.7813438177108765, -1.1117383241653442, -0.45893335342407227, -0.7275798916816711, 0.0, 0.0]]",3,-4.497523784637451,"[0.22310657799243927, 0.8551178574562073, 0.7901939153671265, -1.1409966945648193, -0.4973273277282715, -0.7678802013397217, 0.0, 0.0]",False
"[[0.22310657799243927, 0.8551178574562073, 0.7901939153671265, -1.1409966945648193, -0.4973273277282715, -0.7678802013397217, 0.0, 0.0]]",2,-1.7800323963165283,"[0.23081311583518982, 0.8300332427024841, 0.8051596879959106, -1.1278866529464722, -0.5364598631858826, -0.7826522588729858, 0.0, 0.0]",False
"[[0.23081311583518982, 0.8300332427024841, 0.8051596879959106, -1.1278866529464722, -0.5364598631858826, -0.7826522588729858, 0.0, 0.0]]",2,-2.707277536392212,"[0.2388344705104828, 0.8053061366081238, 0.8360682725906372, -1.1129831075668335, -0.5758451223373413, -0.7877047657966614, 0.0, 0.0]",False
"[[0.2388344705104828, 0.8053061366081238, 0.8360682725906372, -1.1129831075668335, -0.5758451223373413, -0.7877047657966614, 0.0, 0.0]]",2,-4.2364606857299805,"[0.24722786247730255, 0.7806068062782288, 0.8720882534980774, -1.112475037574768, -0.6148368716239929, -0.7798348665237427, 0.0, 0.0]",False
"[[0.24722786247730255, 0.7806068062782288, 0.8720882534980774, -1.112475037574768, -0.6148368716239929, -0.7798348665237427, 0.0, 0.0]]",2,-2.48210072517395,"[0.25598278641700745, 0.756523847579956, 0.9079945683479309, -1.0862348079681396, -0.6546218395233154, -0.7956988215446472, 0.0, 0.0]",False
"[[0.25598278641700745, 0.756523847579956, 0.9079945683479309, -1.0862348079681396, -0.6546218395233154, -0.7956988215446472, 0.0, 0.0]]",2,-4.029331684112549,"[0.26526862382888794, 0.7329950928688049, 0.9602862596511841, -1.0625519752502441, -0.6946200728416443, -0.799964189529419, 0.0, 0.0]",False
"[[0.26526862382888794, 0.7329950928688049, 0.9602862596511841, -1.0625519752502441, -0.6946200728416443, -0.799964189529419, 0.0, 0.0]]",2,-5.567087650299072,"[0.27492398023605347, 0.7092288732528687, 0.9957382082939148, -1.0736734867095947, -0.7340162396430969, -0.7879230380058289, 0.0, 0.0]",False
"[[0.27492398023605347, 0.7092288732528687, 0.9957382082939148, -1.0736734867095947, -0.7340162396430969, -0.7879230380058289, 0.0, 0.0]]",2,-5.116545677185059,"[0.2850593626499176, 0.6856494545936584, 1.042667269706726, -1.0661251544952393, -0.7733850479125977, -0.7873760461807251, 0.0, 0.0]",False
"[[0.2850593626499176, 0.6856494545936584, 1.042667269706726, -1.0661251544952393, -0.7733850479125977, -0.7873760461807251, 0.0, 0.0]]",2,-5.556906700134277,"[0.29555749893188477, 0.6618737578392029, 1.077623724937439, -1.0754437446594238, -0.8124176859855652, -0.7806543111801147, 0.0, 0.0]",False
"[[0.29555749893188477, 0.6618737578392029, 1.077623724937439, -1.0754437446594238, -0.8124176859855652, -0.7806543111801147, 0.0, 0.0]]",2,-7.198359966278076,"[0.3068588376045227, 0.6384372711181641, 1.1565207242965698, -1.0608407258987427, -0.850993275642395, -0.7715116143226624, 0.0, 0.0]",False
"[[0.3068588376045227, 0.6384372711181641, 1.1565207242965698, -1.0608407258987427, -0.850993275642395, -0.7715116143226624, 0.0, 0.0]]",2,-5.364380836486816,"[0.31847095489501953, 0.6148211359977722, 1.1864736080169678, -1.069506049156189, -0.8895916938781738, -0.7719689607620239, 0.0, 0.0]",False
"[[0.31847095489501953, 0.6148211359977722, 1.1864736080169678, -1.069506049156189, -0.8895916938781738, -0.7719689607620239, 0.0, 0.0]]",2,-7.204961776733398,"[0.3307701051235199, 0.5914062857627869, 1.2539503574371338, -1.0611424446105957, -0.9281042218208313, -0.7702521085739136, 0.0, 0.0]",False
"[[0.3307701051235199, 0.5914062857627869, 1.2539503574371338, -1.0611424446105957, -0.9281042218208313, -0.7702521085739136, 0.0, 0.0]]",2,-7.144043922424316,"[0.3435436189174652, 0.5676642060279846, 1.299825668334961, -1.0759283304214478, -0.9659707546234131, -0.7573305368423462, 0.0, 0.0]",False
"[[0.3435436189174652, 0.5676642060279846, 1.299825668334961, -1.0759283304214478, -0.9659707546234131, -0.7573305368423462, 0.0, 0.0]]",2,-8.369141578674316,"[0.35700511932373047, 0.54377281665802, 1.367041826248169, -1.0827369689941406, -1.0031675100326538, -0.7439356446266174, 0.0, 0.0]",False
"[[0.35700511932373047, 0.54377281665802, 1.367041826248169, -1.0827369689941406, -1.0031675100326538, -0.7439356446266174, 0.0, 0.0]]",2,-9.048704147338867,"[0.37128782272338867, 0.5199607014656067, 1.4478609561920166, -1.0795567035675049, -1.040083408355713, -0.7383178472518921, 0.0, 0.0]",False
"[[0.37128782272338867, 0.5199607014656067, 1.4478609561920166, -1.0795567035675049, -1.040083408355713, -0.7383178472518921, 0.0, 0.0]]",2,-7.937956809997559,"[0.38610535860061646, 0.4958263635635376, 1.4998875856399536, -1.0940407514572144, -1.0764825344085693, -0.7279822826385498, 0.0, 0.0]",False
"[[0.38610535860061646, 0.4958263635635376, 1.4998875856399536, -1.0940407514572144, -1.0764825344085693, -0.7279822826385498, 0.0, 0.0]]",2,-7.800240516662598,"[0.4014616906642914, 0.47150516510009766, 1.5525639057159424, -1.102731466293335, -1.1128170490264893, -0.7266898155212402, 0.0, 0.0]",False
"[[0.4014616906642914, 0.47150516510009766, 1.5525639057159424, -1.102731466293335, -1.1128170490264893, -0.7266898155212402, 0.0, 0.0]]",3,-5.094765663146973,"[0.41684943437576294, 0.44650599360466003, 1.555328607559204, -1.1344621181488037, -1.1511037349700928, -0.7657328844070435, 0.0, 0.0]",False
"[[0.41684943437576294, 0.44650599360466003, 1.555328607559204, -1.1344621181488037, -1.1511037349700928, -0.7657328844070435, 0.0, 0.0]]",2,-10.38814640045166,"[0.43299588561058044, 0.42111849784851074, 1.6295255422592163, -1.1516015529632568, -1.1885523796081543, -0.7489742636680603, 0.0, 0.0]",False
"[[0.43299588561058044, 0.42111849784851074, 1.6295255422592163, -1.1516015529632568, -1.1885523796081543, -0.7489742636680603, 0.0, 0.0]]",2,-9.443193435668945,"[0.44984596967697144, 0.3956761360168457, 1.6986782550811768, -1.1546070575714111, -1.226343035697937, -0.7558145523071289, 0.0, 0.0]",False
"[[0.44984596967697144, 0.3956761360168457, 1.6986782550811768, -1.1546070575714111, -1.226343035697937, -0.7558145523071289, 0.0, 0.0]]",2,-9.555375099182129,"[0.4673369526863098, 0.3700201213359833, 1.7614586353302002, -1.1645076274871826, -1.2642494440078735, -0.7581289410591125, 0.0, 0.0]",False
"[[0.4673369526863098, 0.3700201213359833, 1.7614586353302002, -1.1645076274871826, -1.2642494440078735, -0.7581289410591125, 0.0, 0.0]]",2,-9.130709648132324,"[0.4853855073451996, 0.34414732456207275, 1.8159139156341553, -1.1746615171432495, -1.3025000095367432, -0.7650132775306702, 0.0, 0.0]",False
"[[0.4853855073451996, 0.34414732456207275, 1.8159139156341553, -1.1746615171432495, -1.3025000095367432, -0.7650132775306702, 0.0, 0.0]]",2,-9.210583686828613,"[0.5039124488830566, 0.31780701875686646, 1.8622796535491943, -1.1955739259719849, -1.340554118156433, -0.7610812783241272, 0.0, 0.0]",False
"[[0.5039124488830566, 0.31780701875686646, 1.8622796535491943, -1.1955739259719849, -1.340554118156433, -0.7610812783241272, 0.0, 0.0]]",2,-13.394740104675293,"[0.5234082937240601, 0.29106390476226807, 1.9576622247695923, -1.2134151458740234, -1.3781731128692627, -0.7523788809776306, 0.0, 0.0]",False
"[[0.5234082937240601, 0.29106390476226807, 1.9576622247695923, -1.2134151458740234, -1.3781731128692627, -0.7523788809776306, 0.0, 0.0]]",2,-13.998040199279785,"[0.5439205169677734, 0.2639654874801636, 2.057844400405884, -1.2292771339416504, -1.4156289100646973, -0.7491180300712585, 0.0, 0.0]",False
"[[0.5439205169677734, 0.2639654874801636, 2.057844400405884, -1.2292771339416504, -1.4156289100646973, -0.7491180300712585, 0.0, 0.0]]",2,-9.988513946533203,"[0.5649464726448059, 0.23651690781116486, 2.1078736782073975, -1.2452495098114014, -1.4534746408462524, -0.7569137811660767, 0.0, 0.0]",False
"[[0.5649464726448059, 0.23651690781116486, 2.1078736782073975, -1.2452495098114014, -1.4534746408462524, -0.7569137811660767, 0.0, 0.0]]",0,-6.0873212814331055,"[0.585985004901886, 0.20847059786319733, 2.1076951026916504, -1.2719324827194214, -1.4913164377212524, -0.7568391561508179, 0.0, 0.0]",False
"[[0.585985004901886, 0.20847059786319733, 2.1076951026916504, -1.2719324827194214, -1.4913164377212524, -0.7568391561508179, 0.0, 0.0]]",2,-11.342357635498047,"[0.6076381802558899, 0.18004554510116577, 2.1677260398864746, -1.2891457080841064, -1.5296087265014648, -0.7658458948135376, 0.0, 0.0]",False
"[[0.6076381802558899, 0.18004554510116577, 2.1677260398864746, -1.2891457080841064, -1.5296087265014648, -0.7658458948135376, 0.0, 0.0]]",2,-10.881363868713379,"[0.6297378540039062, 0.15085552632808685, 2.210904121398926, -1.322784662246704, -1.5673038959503174, -0.7539039254188538, 0.0, 0.0]",False
"[[0.6297378540039062, 0.15085552632808685, 2.210904121398926, -1.322784662246704, -1.5673038959503174, -0.7539039254188538, 0.0, 0.0]]",2,-10.567638397216797,"[0.6522226333618164, 0.12086785584688187, 2.247976541519165, -1.3578269481658936, -1.604379653930664, -0.7415153384208679, 0.0, 0.0]",False
"[[0.6522226333618164, 0.12086785584688187, 2.247976541519165, -1.3578269481658936, -1.604379653930664, -0.7415153384208679, 0.0, 0.0]]",2,-14.303760528564453,"[0.6755689382553101, 0.09038093686103821, 2.3327245712280273, -1.3802772760391235, -1.6418960094451904, -0.7503262758255005, 0.0, 0.0]",False
"[[0.6755689382553101, 0.09038093686103821, 2.3327245712280273, -1.3802772760391235, -1.6418960094451904, -0.7503262758255005, 0.0, 0.0]]",2,-100.0,"[-0.0018215179443359375, 1.4082071781158447, -0.1845138520002365, -0.1205790564417839, 0.002117452910169959, 0.04179512709379196, 0.0, 0.0]",True
"[[-0.0018215179443359375, 1.4082071781158447, -0.1845138520002365, -0.1205790564417839, 0.002117452910169959, 0.04179512709379196, 0.0, 0.0]]",3,-0.2582952082157135,"[-0.0035484314430505037, 1.404907464981079, -0.17237010598182678, -0.146658256649971, 0.0017975985538214445, -0.006396982818841934, 0.0, 0.0]",False
