obs,action,reward,next_obs,done
"[[0.05365638807415962, 1.5105955600738525, 0.3536498248577118, 0.14805109798908234, -0.1068788543343544, -0.20605094730854034, 0.0, 0.0]]",1,0.8151248693466187,"[0.05700340121984482, 1.513354778289795, 0.3428693413734436, 0.12203668802976608, -0.114996999502182, -0.16237744688987732, 0.0, 0.0]",False
"[[0.05700340121984482, 1.513354778289795, 0.3428693413734436, 0.12203668802976608, -0.114996999502182, -0.16237744688987732, 0.0, 0.0]]",3,-1.6116048097610474,"[0.06044445186853409, 1.5154954195022583, 0.354656457901001, 0.09429211169481277, -0.12550359964370728, -0.21015116572380066, 0.0, 0.0]",False
"[[0.06044445186853409, 1.5154954195022583, 0.354656457901001, 0.09429211169481277, -0.12550359964370728, -0.21015116572380066, 0.0, 0.0]]",1,0.7550902366638184,"[0.06378927081823349, 1.5170588493347168, 0.34255266189575195, 0.0687885731458664, -0.13353963196277618, -0.16073499619960785, 0.0, 0.0]",False
"[[0.06378927081823349, 1.5170588493347168, 0.34255266189575195, 0.0687885731458664, -0.13353963196277618, -0.16073499619960785, 0.0, 0.0]]",3,-1.9264881610870361,"[0.06722917407751083, 1.517992377281189, 0.35448533296585083, 0.04051103815436363, -0.14402198791503906, -0.20966634154319763, 0.0, 0.0]",False
"[[0.06722917407751083, 1.517992377281189, 0.35448533296585083, 0.04051103815436363, -0.14402198791503906, -0.20966634154319763, 0.0, 0.0]]",3,-2.3374526500701904,"[0.07076330482959747, 1.5183050632476807, 0.3662957549095154, 0.012602531351149082, -0.15690386295318604, -0.25766047835350037, 0.0, 0.0]",False
"[[0.07076330482959747, 1.5183050632476807, 0.3662957549095154, 0.012602531351149082, -0.15690386295318604, -0.25766047835350037, 0.0, 0.0]]",1,0.10699353367090225,"[0.07420377433300018, 1.5180336236953735, 0.3545141816139221, -0.013203012757003307, -0.16739356517791748, -0.20981243252754211, 0.0, 0.0]",False
"[[0.07420377433300018, 1.5180336236953735, 0.3545141816139221, -0.013203012757003307, -0.16739356517791748, -0.20981243252754211, 0.0, 0.0]]",1,0.21252234280109406,"[0.07755164802074432, 1.5171961784362793, 0.34282386302948, -0.03813759237527847, -0.1754588484764099, -0.16131941974163055, 0.0, 0.0]",False
"[[0.07755164802074432, 1.5171961784362793, 0.34282386302948, -0.03813759237527847, -0.1754588484764099, -0.16131941974163055, 0.0, 0.0]]",3,-2.2314181327819824,"[0.0809747725725174, 1.5157506465911865, 0.35223206877708435, -0.06544438749551773, -0.1854163259267807, -0.19916746020317078, 0.0, 0.0]",False
"[[0.0809747725725174, 1.5157506465911865, 0.35223206877708435, -0.06544438749551773, -0.1854163259267807, -0.19916746020317078, 0.0, 0.0]]",0,-1.390679955482483,"[0.08439569175243378, 1.5136854648590088, 0.35199227929115295, -0.09306212514638901, -0.19537237286567688, -0.19912129640579224, 0.0, 0.0]",False
"[[0.08439569175243378, 1.5136854648590088, 0.35199227929115295, -0.09306212514638901, -0.19537237286567688, -0.19912129640579224, 0.0, 0.0]]",3,-2.8455312252044678,"[0.087903693318367, 1.511000394821167, 0.3629005253314972, -0.12097427248954773, -0.20756250619888306, -0.24380269646644592, 0.0, 0.0]",False
"[[0.087903693318367, 1.511000394821167, 0.3629005253314972, -0.12097427248954773, -0.20756250619888306, -0.24380269646644592, 0.0, 0.0]]",1,-0.7538472414016724,"[0.09133539348840714, 1.5077309608459473, 0.3533194065093994, -0.1467614471912384, -0.21780641376972198, -0.20487825572490692, 0.0, 0.0]",False
"[[0.09133539348840714, 1.5077309608459473, 0.3533194065093994, -0.1467614471912384, -0.21780641376972198, -0.20487825572490692, 0.0, 0.0]]",1,-0.7072939276695251,"[0.09469566494226456, 1.5038971900939941, 0.344245970249176, -0.1716284602880478, -0.22612878680229187, -0.166447713971138, 0.0, 0.0]",False
"[[0.09469566494226456, 1.5038971900939941, 0.344245970249176, -0.1716284602880478, -0.22612878680229187, -0.166447713971138, 0.0, 0.0]]",0,-1.6730705499649048,"[0.09805593639612198, 1.4994642734527588, 0.3442440629005432, -0.1983007937669754, -0.23445114493370056, -0.1664469987154007, 0.0, 0.0]",False
"[[0.09805593639612198, 1.4994642734527588, 0.3442440629005432, -0.1983007937669754, -0.23445114493370056, -0.1664469987154007, 0.0, 0.0]]",0,-1.7486720085144043,"[0.10141639411449432, 1.4944323301315308, 0.34424206614494324, -0.22497311234474182, -0.24277344346046448, -0.16644631326198578, 0.0, 0.0]",False
"[[0.10141639411449432, 1.4944323301315308, 0.34424206614494324, -0.22497311234474182, -0.24277344346046448, -0.16644631326198578, 0.0, 0.0]]",1,-0.9537772536277771,"[0.1047138199210167, 1.4888255596160889, 0.3362744450569153, -0.25028035044670105, -0.24942326545715332, -0.1329963356256485, 0.0, 0.0]",False
"[[0.1047138199210167, 1.4888255596160889, 0.3362744450569153, -0.25028035044670105, -0.24942326545715332, -0.1329963356256485, 0.0, 0.0]]",0,-1.7143245935440063,"[0.10801134258508682, 1.4826194047927856, 0.33627310395240784, -0.2769506275653839, -0.2560730576515198, -0.13299594819545746, 0.0, 0.0]",False
"[[0.10801134258508682, 1.4826194047927856, 0.33627310395240784, -0.2769506275653839, -0.2560730576515198, -0.13299594819545746, 0.0, 0.0]]",0,-1.7528825998306274,"[0.11130895465612411, 1.475813865661621, 0.3362717032432556, -0.3036208748817444, -0.26272282004356384, -0.13299544155597687, 0.0, 0.0]",False
"[[0.11130895465612411, 1.475813865661621, 0.3362717032432556, -0.3036208748817444, -0.26272282004356384, -0.13299544155597687, 0.0, 0.0]]",0,-1.7806878089904785,"[0.11460666358470917, 1.4684090614318848, 0.336270272731781, -0.33029112219810486, -0.2693725824356079, -0.13299500942230225, 0.0, 0.0]",False
"[[0.11460666358470917, 1.4684090614318848, 0.336270272731781, -0.33029112219810486, -0.2693725824356079, -0.13299500942230225, 0.0, 0.0]]",0,-1.7988407611846924,"[0.11790446937084198, 1.460404634475708, 0.3362687826156616, -0.35696133971214294, -0.2760223150253296, -0.13299457728862762, 0.0, 0.0]",False
"[[0.11790446937084198, 1.460404634475708, 0.3362687826156616, -0.35696133971214294, -0.2760223150253296, -0.13299457728862762, 0.0, 0.0]]",0,-1.8084508180618286,"[0.12120237201452255, 1.45180082321167, 0.33626726269721985, -0.3836316168308258, -0.2826720178127289, -0.13299420475959778, 0.0, 0.0]",False
"[[0.12120237201452255, 1.45180082321167, 0.33626726269721985, -0.3836316168308258, -0.2826720178127289, -0.13299420475959778, 0.0, 0.0]]",0,-1.810484528541565,"[0.12450037151575089, 1.4425973892211914, 0.3362657427787781, -0.4103018343448639, -0.2893217206001282, -0.13299381732940674, 0.0, 0.0]",False
"[[0.12450037151575089, 1.4425973892211914, 0.3362657427787781, -0.4103018343448639, -0.2893217206001282, -0.13299381732940674, 0.0, 0.0]]",0,-1.8058744668960571,"[0.12779846787452698, 1.4327946901321411, 0.3362641930580139, -0.436972051858902, -0.29597142338752747, -0.1329934000968933, 0.0, 0.0]",False
"[[0.12779846787452698, 1.4327946901321411, 0.3362641930580139, -0.436972051858902, -0.29597142338752747, -0.1329934000968933, 0.0, 0.0]]",0,-1.795418620109558,"[0.13109683990478516, 1.42239248752594, 0.336262583732605, -0.4636422395706177, -0.302621066570282, -0.13299298286437988, 0.0, 0.0]",False
"[[0.13109683990478516, 1.42239248752594, 0.336262583732605, -0.4636422395706177, -0.302621066570282, -0.13299298286437988, 0.0, 0.0]]",0,-1.7798876762390137,"[0.13439521193504333, 1.411391019821167, 0.33626094460487366, -0.49031245708465576, -0.3092707097530365, -0.13299261033535004, 0.0, 0.0]",False
"[[0.13439521193504333, 1.411391019821167, 0.33626094460487366, -0.49031245708465576, -0.3092707097530365, -0.13299261033535004, 0.0, 0.0]]",0,-1.7598631381988525,"[0.13769368827342987, 1.3997899293899536, 0.33625927567481995, -0.5169826745986938, -0.31592032313346863, -0.1329922378063202, 0.0, 0.0]",False
"[[0.13769368827342987, 1.3997899293899536, 0.33625927567481995, -0.5169826745986938, -0.31592032313346863, -0.1329922378063202, 0.0, 0.0]]",0,-1.7359445095062256,"[0.14099225401878357, 1.3875895738601685, 0.33625754714012146, -0.5436527729034424, -0.32256990671157837, -0.13299185037612915, 0.0, 0.0]",False
"[[0.14099225401878357, 1.3875895738601685, 0.33625754714012146, -0.5436527729034424, -0.32256990671157837, -0.13299185037612915, 0.0, 0.0]]",0,-1.7086114883422852,"[0.1442910134792328, 1.3747895956039429, 0.3362557888031006, -0.5703229308128357, -0.3292194902896881, -0.1329917162656784, 0.0, 0.0]",False
"[[0.1442910134792328, 1.3747895956039429, 0.3362557888031006, -0.5703229308128357, -0.3292194902896881, -0.1329917162656784, 0.0, 0.0]]",0,-1.6782962083816528,"[0.14758987724781036, 1.3613901138305664, 0.3362540006637573, -0.596993088722229, -0.33586904406547546, -0.13299131393432617, 0.0, 0.0]",False
"[[0.14758987724781036, 1.3613901138305664, 0.3362540006637573, -0.596993088722229, -0.33586904406547546, -0.13299131393432617, 0.0, 0.0]]",0,-1.6453951597213745,"[0.15088891983032227, 1.3473913669586182, 0.3362521827220917, -0.6236631870269775, -0.3425185978412628, -0.13299089670181274, 0.0, 0.0]",False
"[[0.15088891983032227, 1.3473913669586182, 0.3362521827220917, -0.6236631870269775, -0.3425185978412628, -0.13299089670181274, 0.0, 0.0]]",0,-1.6102147102355957,"[0.15418806672096252, 1.332793116569519, 0.336250364780426, -0.6503333449363708, -0.3491681218147278, -0.1329905092716217, 0.0, 0.0]",False
"[[0.15418806672096252, 1.332793116569519, 0.336250364780426, -0.6503333449363708, -0.3491681218147278, -0.1329905092716217, 0.0, 0.0]]",0,-1.5730466842651367,"[0.15748730301856995, 1.3175954818725586, 0.3362484872341156, -0.6770035028457642, -0.35581761598587036, -0.13299009203910828, 0.0, 0.0]",False
"[[0.15748730301856995, 1.3175954818725586, 0.3362484872341156, -0.6770035028457642, -0.35581761598587036, -0.13299009203910828, 0.0, 0.0]]",0,-1.534132719039917,"[0.16078662872314453, 1.3017983436584473, 0.3362466096878052, -0.7036736011505127, -0.36246711015701294, -0.13298970460891724, 0.0, 0.0]",False
"[[0.16078662872314453, 1.3017983436584473, 0.3362466096878052, -0.7036736011505127, -0.36246711015701294, -0.13298970460891724, 0.0, 0.0]]",0,-1.493713140487671,"[0.164086252450943, 1.2854018211364746, 0.3362446427345276, -0.7303436994552612, -0.36911657452583313, -0.13298927247524261, 0.0, 0.0]",False
"[[0.164086252450943, 1.2854018211364746, 0.3362446427345276, -0.7303436994552612, -0.36911657452583313, -0.13298927247524261, 0.0, 0.0]]",0,-1.4519705772399902,"[0.16738596558570862, 1.268405795097351, 0.3362426459789276, -0.757013738155365, -0.37576600909233093, -0.13298889994621277, 0.0, 0.0]",False
"[[0.16738596558570862, 1.268405795097351, 0.3362426459789276, -0.757013738155365, -0.37576600909233093, -0.13298889994621277, 0.0, 0.0]]",3,-2.0828707218170166,"[0.1707412749528885, 1.2507697343826294, 0.3433239161968231, -0.7858955264091492, -0.3840418756008148, -0.16551761329174042, 0.0, 0.0]",False
"[[0.1707412749528885, 1.2507697343826294, 0.3433239161968231, -0.7858955264091492, -0.3840418756008148, -0.16551761329174042, 0.0, 0.0]]",0,-1.5180312395095825,"[0.17409686744213104, 1.232534408569336, 0.34332072734832764, -0.8125675320625305, -0.3923177123069763, -0.16551683843135834, 0.0, 0.0]",False
"[[0.17409686744213104, 1.232534408569336, 0.34332072734832764, -0.8125675320625305, -0.3923177123069763, -0.16551683843135834, 0.0, 0.0]]",0,-1.4737660884857178,"[0.17745265364646912, 1.2137001752853394, 0.343317449092865, -0.8392394781112671, -0.40059351921081543, -0.16551606357097626, 0.0, 0.0]",False
"[[0.17745265364646912, 1.2137001752853394, 0.343317449092865, -0.8392394781112671, -0.40059351921081543, -0.16551606357097626, 0.0, 0.0]]",0,-1.4287441968917847,"[0.1808086335659027, 1.194266676902771, 0.34331411123275757, -0.8659113645553589, -0.40886929631233215, -0.16551531851291656, 0.0, 0.0]",False
"[[0.1808086335659027, 1.194266676902771, 0.34331411123275757, -0.8659113645553589, -0.40886929631233215, -0.16551531851291656, 0.0, 0.0]]",0,-1.3831526041030884,"[0.18416491150856018, 1.1742340326309204, 0.34331071376800537, -0.8925831913948059, -0.4171450138092041, -0.1655145138502121, 0.0, 0.0]",False
"[[0.18416491150856018, 1.1742340326309204, 0.34331071376800537, -0.8925831913948059, -0.4171450138092041, -0.1655145138502121, 0.0, 0.0]]",2,1.1286470890045166,"[0.18786640465259552, 1.15460205078125, 0.3776039481163025, -0.8747598528862, -0.4252108633518219, -0.16131705045700073, 0.0, 0.0]",False
"[[0.18786640465259552, 1.15460205078125, 0.3776039481163025, -0.8747598528862, -0.4252108633518219, -0.16131705045700073, 0.0, 0.0]]",2,2.2489194869995117,"[0.19179534912109375, 1.1356089115142822, 0.40089917182922363, -0.8465765714645386, -0.4338935315608978, -0.17365333437919617, 0.0, 0.0]",False
"[[0.19179534912109375, 1.1356089115142822, 0.40089917182922363, -0.8465765714645386, -0.4338935315608978, -0.17365333437919617, 0.0, 0.0]]",2,0.9012809991836548,"[0.19581326842308044, 1.1168116331100464, 0.41036683320999146, -0.8381220698356628, -0.443233847618103, -0.18680700659751892, 0.0, 0.0]",False
"[[0.19581326842308044, 1.1168116331100464, 0.41036683320999146, -0.8381220698356628, -0.443233847618103, -0.18680700659751892, 0.0, 0.0]]",2,0.6821045279502869,"[0.2002263069152832, 1.098517894744873, 0.4496676027774811, -0.8157252073287964, -0.452382355928421, -0.1829705387353897, 0.0, 0.0]",False
"[[0.2002263069152832, 1.098517894744873, 0.4496676027774811, -0.8157252073287964, -0.452382355928421, -0.1829705387353897, 0.0, 0.0]]",2,0.925338625907898,"[0.20506247878074646, 1.08091402053833, 0.4919285774230957, -0.7851154804229736, -0.4615080952644348, -0.18251457810401917, 0.0, 0.0]",False
"[[0.20506247878074646, 1.08091402053833, 0.4919285774230957, -0.7851154804229736, -0.4615080952644348, -0.18251457810401917, 0.0, 0.0]]",0,-1.48797607421875,"[0.20989903807640076, 1.062711238861084, 0.49192389845848083, -0.8117883801460266, -0.47063377499580383, -0.18251369893550873, 0.0, 0.0]",False
"[[0.20989903807640076, 1.062711238861084, 0.49192389845848083, -0.8117883801460266, -0.47063377499580383, -0.18251369893550873, 0.0, 0.0]]",2,-0.31782299280166626,"[0.21482428908348083, 1.044437050819397, 0.5010942220687866, -0.8151180148124695, -0.48013293743133545, -0.18998309969902039, 0.0, 0.0]",False
"[[0.21482428908348083, 1.044437050819397, 0.5010942220687866, -0.8151180148124695, -0.48013293743133545, -0.18998309969902039, 0.0, 0.0]]",2,-0.5119480490684509,"[0.2201821357011795, 1.0265326499938965, 0.5439454317092896, -0.7986105680465698, -0.48923882842063904, -0.1821175366640091, 0.0, 0.0]",False
"[[0.2201821357011795, 1.0265326499938965, 0.5439454317092896, -0.7986105680465698, -0.48923882842063904, -0.1821175366640091, 0.0, 0.0]]",2,0.009329273365437984,"[0.22604122757911682, 1.0093497037887573, 0.5939257144927979, -0.7665594220161438, -0.49821171164512634, -0.17945805191993713, 0.0, 0.0]",False
"[[0.22604122757911682, 1.0093497037887573, 0.5939257144927979, -0.7665594220161438, -0.49821171164512634, -0.17945805191993713, 0.0, 0.0]]",0,-1.416259527206421,"[0.23190069198608398, 0.9915676116943359, 0.593920886516571, -0.7932319641113281, -0.5071845650672913, -0.17945706844329834, 0.0, 0.0]",False
"[[0.23190069198608398, 0.9915676116943359, 0.593920886516571, -0.7932319641113281, -0.5071845650672913, -0.17945706844329834, 0.0, 0.0]]",2,-1.4125657081604004,"[0.23798923194408417, 0.9736530184745789, 0.6165848970413208, -0.7990995049476624, -0.5159310698509216, -0.17493030428886414, 0.0, 0.0]",False
"[[0.23798923194408417, 0.9736530184745789, 0.6165848970413208, -0.7990995049476624, -0.5159310698509216, -0.17493030428886414, 0.0, 0.0]]",2,-1.222966194152832,"[0.24448652565479279, 0.9559963941574097, 0.6571182608604431, -0.7875643968582153, -0.5243380069732666, -0.16813847422599792, 0.0, 0.0]",False
"[[0.24448652565479279, 0.9559963941574097, 0.6571182608604431, -0.7875643968582153, -0.5243380069732666, -0.16813847422599792, 0.0, 0.0]]",0,-1.3006552457809448,"[0.2509841024875641, 0.9377405047416687, 0.6571139097213745, -0.8142362236976624, -0.5327448844909668, -0.16813769936561584, 0.0, 0.0]",False
"[[0.2509841024875641, 0.9377405047416687, 0.6571139097213745, -0.8142362236976624, -0.5327448844909668, -0.16813769936561584, 0.0, 0.0]]",2,-1.936718225479126,"[0.2579781413078308, 0.9196955561637878, 0.7061105370521545, -0.804652214050293, -0.5404431819915771, -0.1539662927389145, 0.0, 0.0]",False
"[[0.2579781413078308, 0.9196955561637878, 0.7061105370521545, -0.804652214050293, -0.5404431819915771, -0.1539662927389145, 0.0, 0.0]]",2,-0.22363942861557007,"[0.26524677872657776, 0.9020390510559082, 0.7339493036270142, -0.7875961065292358, -0.5486202239990234, -0.16354134678840637, 0.0, 0.0]",False
"[[0.26524677872657776, 0.9020390510559082, 0.7339493036270142, -0.7875961065292358, -0.5486202239990234, -0.16354134678840637, 0.0, 0.0]]",2,-0.25310465693473816,"[0.27289408445358276, 0.8850789070129395, 0.7723045945167542, -0.7568960785865784, -0.5573863983154297, -0.17532336711883545, 0.0, 0.0]",False
"[[0.27289408445358276, 0.8850789070129395, 0.7723045945167542, -0.7568960785865784, -0.5573863983154297, -0.17532336711883545, 0.0, 0.0]]",2,-1.5266237258911133,"[0.2810360789299011, 0.8687717914581299, 0.8218132853507996, -0.727954089641571, -0.5662542581558228, -0.17735715210437775, 0.0, 0.0]",False
"[[0.2810360789299011, 0.8687717914581299, 0.8218132853507996, -0.727954089641571, -0.5662542581558228, -0.17735715210437775, 0.0, 0.0]]",2,-0.7598186731338501,"[0.28941336274147034, 0.8528393507003784, 0.8458763360977173, -0.7115938663482666, -0.5758165717124939, -0.19124579429626465, 0.0, 0.0]",False
"[[0.28941336274147034, 0.8528393507003784, 0.8458763360977173, -0.7115938663482666, -0.5758165717124939, -0.19124579429626465, 0.0, 0.0]]",2,-3.8270020484924316,"[0.29847297072410583, 0.8374380469322205, 0.9134394526481628, -0.6877614855766296, -0.5846297144889832, -0.176262766122818, 0.0, 0.0]",False
"[[0.29847297072410583, 0.8374380469322205, 0.9134394526481628, -0.6877614855766296, -0.5846297144889832, -0.176262766122818, 0.0, 0.0]]",2,-2.4750020503997803,"[0.30804625153541565, 0.8227667212486267, 0.9650037884712219, -0.6554637551307678, -0.5937241911888123, -0.18189126253128052, 0.0, 0.0]",False
"[[0.30804625153541565, 0.8227667212486267, 0.9650037884712219, -0.6554637551307678, -0.5937241911888123, -0.18189126253128052, 0.0, 0.0]]",2,-4.095706462860107,"[0.3181386888027191, 0.8082219958305359, 1.0162347555160522, -0.6496117115020752, -0.602081835269928, -0.1671522557735443, 0.0, 0.0]",False
